18.5	0	0	-8321.26375	0	0	181.485
18.6	0	0	-8303.0662	0	0	182.466
18.7	0	0	-8284.77055	0	0	183.447
18.8	0	0	-8266.3768	0	0	184.428
18.9	0	0	-8247.88495	0	0	185.409
19	0	0	-8229.295	0	0	186.39
19.1	0	0	-8210.60695	0	0	187.371
19.2	0	0	-8191.8208	0	0	188.352
19.3	0	0	-8172.93655	0	0	189.333
19.4	0	0	-8153.9542	0	0	190.314
19.5	0	0	-8134.87375	0	0	191.295
19.6	0	0	-8115.6952	0	0	192.276
19.7	0	0	-8096.41855	0	0	193.257
19.8	0	0	-8077.0438	0	0	194.238
19.9	0	0	-8057.57095	0	0	195.219
20	0	0	-8038	0	0	196.2
20.1	0	0	-8018.33095	0	0	197.181
20.2	0	0	-7998.5638	0	0	198.162
20.3	0	0	-7978.69855	0	0	199.143
20.4	0	0	-7958.7352	0	0	200.124
20.5	0	0	-7938.67375	0	0	201.105
20.6	0	0	-7918.5142	0	0	202.086
20.7	0	0	-7898.25655	0	0	203.067
20.8	0	0	-7877.9008	0	0	204.048
20.9	0	0	-7857.44695	0	0	205.029
21	0	0	-7836.895	0	0	206.01
21.1	0	0	-7816.24495	0	0	206.991
21.2	0	0	-7795.4968	0	0	207.972
21.3	0	0	-7774.65055	0	0	208.953
21.4	0	0	-7753.7062	0	0	209.934
21.5	0	0	-7732.66375	0	0	210.915
21.6	0	0	-7711.5232	0	0	211.896
21.7	0	0	-7690.28455	0	0	212.877
21.8	0	0	-7668.9478	0	0	213.858
21.9	0	0	-7647.51295	0	0	214.839
22	0	0	-7625.98	0	0	215.82
22.1	0	0	-7604.34895	0	0	216.801
22.2	0	0	-7582.6198	0	0	217.782
22.3	0	0	-7560.79255	0	0	218.763
22.4	0	0	-7538.8672	0	0	219.744
22.5	0	0	-7516.84375	0	0	220.725
22.6	0	0	-7494.7222	0	0	221.706
22.7	0	0	-7472.50255	0	0	222.687
22.8	0	0	-7450.1848	0	0	223.668
22.9	0	0	-7427.76895	0	0	224.649
23	0	0	-7405.255	0	0	225.63
23.1	0	0	-7382.64295	0	0	226.611
23.2	0	0	-7359.9328	0	0	227.592
23.3	0	0	-7337.12455	0	0	228.573
23.4	0	0	-7314.2182	0	0	229.554
23.5	0	0	-7291.21375	0	0	230.535
23.6	0	0	-7268.1112	0	0	231.516
23.7	0	0	-7244.91055	0	0	232.497
23.8	0	0	-7221.6118	0	0	233.478
23.9	0	0	-7198.21495	0	0	234.459
24	0	0	-7174.72	0	0	235.44
24.1	0	0	-7151.12695	0	0	236.421
24.2	0	0	-7127.4358	0	0	237.402
24.3	0	0	-7103.64655	0	0	238.383
24.4	0	0	-7079.7592	0	0	239.364
24.5	0	0	-7055.77375	0	0	240.345
24.6	0	0	-7031.6902	0	0	241.326
24.7	0	0	-7007.50855	0	0	242.307
24.8	0	0	-6983.2288	0	0	243.288
24.9	0	0	-6958.85095	0	0	244.269
25	0	0	-6934.375	0	0	245.25
25.1	0	0	-6909.80095	0	0	246.231
25.2	0	0	-6885.1288	0	0	247.212
25.3	0	0	-6860.35855	0	0	248.193
25.4	0	0	-6835.4902	0	0	249.174
25.5	0	0	-6810.52375	0	0	250.155
25.6	0	0	-6785.4592	0	0	251.136
25.7	0	0	-6760.29655	0	0	252.117
25.8	0	0	-6735.0358	0	0	253.098
25.9	0	0	-6709.67695	0	0	254.079
26	0	0	-6684.22	0	0	255.06
26.1	0	0	-6658.66495	0	0	256.041
26.2	0	0	-6633.0118	0	0	257.022
26.3	0	0	-6607.26055	0	0	258.003
26.4	0	0	-6581.4112	0	0	258.984
26.5	0	0	-6555.46375	0	0	259.965
26.6	0	0	-6529.4182	0	0	260.946
26.7	0	0	-6503.27455	0	0	261.927
26.8	0	0	-6477.0328	0	0	262.908
26.9	0	0	-6450.69295	0	0	263.889
27	0	0	-6424.255	0	0	264.87
27.1	0	0	-6397.71895	0	0	265.851
27.2	0	0	-6371.0848	0	0	266.832
27.3	0	0	-6344.35255	0	0	267.813
27.4	0	0	-6317.5222	0	0	268.794
27.5	0	0	-6290.59375	0	0	269.775
27.6	0	0	-6263.5672	0	0	270.756
27.7	0	0	-6236.44255	0	0	271.737
27.8	0	0	-6209.2198	0	0	272.718
27.9	0	0	-6181.89895	0	0	273.699
28	0	0	-6154.48	0	0	274.68
28.1	0	0	-6126.96295	0	0	275.661
28.2	0	0	-6099.3478	0	0	276.642
28.3	0	0	-6071.63455	0	0	277.623
28.4	0	0	-6043.8232	0	0	278.604
28.5	0	0	-6015.91375000001	0	0	279.585
28.6	0	0	-5987.9062	0	0	280.566
28.7	0	0	-5959.80055	0	0	281.547
28.8	0	0	-5931.5968	0	0	282.528
28.9	0	0	-5903.29495	0	0	283.509
29	0	0	-5874.89500000001	0	0	284.49
29.1	0	0	-5846.39695000001	0	0	285.471
29.2	0	0	-5817.8008	0	0	286.452
29.3	0	0	-5789.10655	0	0	287.433
29.4	0	0	-5760.3142	0	0	288.414
29.5	0	0	-5731.42375000001	0	0	289.395
29.6	0	0	-5702.43520000001	0	0	290.376
29.7	0	0	-5673.34855000001	0	0	291.357
29.8	0	0	-5644.1638	0	0	292.338
29.9	0	0	-5614.88095	0	0	293.319
30	0	0	-5585.50000000001	0	0	294.3
30.1	0	0	-5556.02095000001	0	0	295.281
30.2	0	0	-5526.44380000001	0	0	296.262
30.3	0	0	-5496.76855000001	0	0	297.243
30.4	0	0	-5466.9952	0	0	298.224
30.5	0	0	-5437.12375000001	0	0	299.205
30.6	0	0	-5407.15420000001	0	0	300.186
30.7	0	0	-5377.08655000001	0	0	301.167
30.8	0	0	-5346.92080000001	0	0	302.148
30.9	0	0	-5316.65695	0	0	303.129
31	0	0	-5286.29500000001	0	0	304.11
31.1	0	0	-5255.83495	0	0	305.091
31.2	0	0	-5225.2768	0	0	306.072
31.3	0	0	-5194.62055	0	0	307.053
31.4	0	0	-5163.86620000001	0	0	308.034
31.5	0	0	-5133.01375	0	0	309.015
31.6	0	0	-5102.0632	0	0	309.996
31.7	0	0	-5071.01455	0	0	310.977
31.8	0	0	-5039.8678	0	0	311.958
31.9	0	0	-5008.62295	0	0	312.939
32	0	0	-4977.28	0	0	313.92
32.1	0	0	-4945.83895000001	0	0	314.901
32.2	0	0	-4914.2998	0	0	315.882
32.3	0	0	-4882.66255	0	0	316.863
32.4	0	0	-4850.9272	0	0	317.844
32.5	0	0	-4819.09375000001	0	0	318.825
32.6	0	0	-4787.1622	0	0	319.806
32.7	0	0	-4755.13255000001	0	0	320.787
32.8	0	0	-4723.00480000001	0	0	321.768
32.9	0	0	-4690.77895000001	0	0	322.749
33	0	0	-4658.45500000001	0	0	323.73
33.1	0	0	-4626.03295000001	0	0	324.711
33.2	0	0	-4593.5128	0	0	325.692
33.3	0	0	-4560.89455	0	0	326.673
33.4	0	0	-4528.17820000001	0	0	327.654
33.5	0	0	-4495.36375000001	0	0	328.635
33.6	0	0	-4462.45120000001	0	0	329.616
33.7	0	0	-4429.44055000001	0	0	330.597
33.8	0	0	-4396.33180000001	0	0	331.578
33.9	0	0	-4363.12495000001	0	0	332.559
34	0	0	-4329.82	0	0	333.54
34.1	0	0	-4296.41695000001	0	0	334.521
34.2	0	0	-4262.91580000001	0	0	335.502
34.3	0	0	-4229.31655000001	0	0	336.483
34.4	0	0	-4195.61920000001	0	0	337.464
34.5	0	0	-4161.82375000001	0	0	338.445
34.6	0	0	-4127.93020000001	0	0	339.426
34.7	0	0	-4093.93855000001	0	0	340.407
34.8	0	0	-4059.84880000001	0	0	341.388
34.9	0	0	-4025.66095	0	0	342.369
35	0	0	-3991.375	0	0	343.35
35.1	0	0	-3956.99095000001	0	0	344.331
35.2	0	0	-3922.50880000001	0	0	345.312
35.3	0	0	-3887.92855000001	0	0	346.293
35.4	0	0	-3853.2502	0	0	347.274
35.5	0	0	-3818.47375000001	0	0	348.255
35.6	0	0	-3783.59920000001	0	0	349.236
35.7	0	0	-3748.62655000001	0	0	350.217
35.8	0	0	-3713.55580000001	0	0	351.198
35.9	0	0	-3678.38695000001	0	0	352.179
36	0	0	-3643.12000000001	0	0	353.16
36.1	0	0	-3607.75495	0	0	354.141
36.2	0	0	-3572.29180000001	0	0	355.122
36.3	0	0	-3536.73055000001	0	0	356.103
36.4	0	0	-3501.07120000001	0	0	357.084
36.5	0	0	-3465.31375000001	0	0	358.065
36.6	0	0	-3429.45820000001	0	0	359.046
36.7	0	0	-3393.50455000001	0	0	360.027
36.8	0	0	-3357.4528	0	0	361.008
36.9	0	0	-3321.30295000001	0	0	361.989
37	0	0	-3285.05500000001	0	0	362.97
37.1	0	0	-3248.70895000001	0	0	363.951
37.2	0	0	-3212.26480000002	0	0	364.932
37.3	0	0	-3175.72255000001	0	0	365.913
37.4	0	0	-3139.08220000001	0	0	366.894
37.5	0	0	-3102.34375000002	0	0	367.874999999999
37.6	0	0	-3065.5072	0	0	368.856
37.7	0	0	-3028.57255000001	0	0	369.837
37.8	0	0	-2991.53980000002	0	0	370.818
37.9	0	0	-2954.40895000001	0	0	371.799
38	0	0	-2917.18000000001	0	0	372.78
38.1	0	0	-2879.85295000001	0	0	373.761
38.2	0	0	-2842.42780000001	0	0	374.742
38.3	0	0	-2804.90455000002	0	0	375.723
38.4	0	0	-2767.28320000001	0	0	376.704
38.5	0	0	-2729.56375000001	0	0	377.685
38.6	0	0	-2691.74620000001	0	0	378.666
38.7	0	0	-2653.83055000001	0	0	379.647
38.8	0	0	-2615.81680000001	0	0	380.628
38.9	0	0	-2577.70495	0	0	381.609
39	0	0	-2539.49500000001	0	0	382.59
39.1	0	0	-2501.18695000001	0	0	383.571
39.2	0	0	-2462.78080000001	0	0	384.552
39.3	0	0	-2424.27655000001	0	0	385.533
39.4	0	0	-2385.67420000001	0	0	386.514
39.5	0	0	-2346.97375000001	0	0	387.495
39.6	0	0	-2308.17520000002	0	0	388.475999999999
39.7	0	0	-2269.27855000001	0	0	389.457
39.8	0	0	-2230.28380000002	0	0	390.437999999999
39.9	0	0	-2191.19095000001	0	0	391.419
40	0	0	-2152.00000000001	0	0	392.4
40.1	0	0	-2112.71095000001	0	0	393.381
40.2	0	0	-2073.32380000002	0	0	394.361999999999
40.3	0	0	-2033.83855000001	0	0	395.343
40.4	0	0	-1994.25520000002	0	0	396.324
40.5	0	0	-1954.57375000001	0	0	397.305
40.6	0	0	-1914.79420000002	0	0	398.285999999999
40.7	0	0	-1874.91655000001	0	0	399.267
40.8	0	0	-1834.94080000001	0	0	400.247999999999
40.9	0	0	-1794.86695000001	0	0	401.229
41	0	0	-1754.69500000001	0	0	402.21
41.1	0	0	-1714.42495000002	0	0	403.190999999999
41.2	0	0	-1674.05680000002	0	0	404.172
41.3	0	0	-1633.59055000001	0	0	405.153
41.4	0	0	-1593.02620000001	0	0	406.134
41.5	0	0	-1552.36375000001	0	0	407.114999999999
41.6	0	0	-1511.60320000002	0	0	408.095999999999
41.7	0	0	-1470.74455000001	0	0	409.077
41.8	0	0	-1429.78780000002	0	0	410.057999999999
41.9	0	0	-1388.73295000001	0	0	411.039
42	0	0	-1347.58000000001	0	0	412.02
42.1	0	0	-1306.32895000002	0	0	413.000999999999
42.2	0	0	-1264.9798	0	0	413.982
42.3	0	0	-1223.53255000001	0	0	414.963
42.4	0	0	-1181.98720000002	0	0	415.943999999999
42.5	0	0	-1140.34375000001	0	0	416.925
42.6	0	0	-1098.60220000001	0	0	417.906
42.7	0	0	-1056.76255000002	0	0	418.886999999999
42.8	0	0	-1014.82480000002	0	0	419.867999999999
42.9	0	0	-972.788950000013	0	0	420.849
43	0	0	-930.655000000004	0	0	421.83
43.1	0	0	-888.422950000024	0	0	422.810999999999
43.2	0	0	-846.09280000002	0	0	423.791999999999
43.3	0	0	-803.664550000025	0	0	424.772999999999
43.4	0	0	-761.138200000012	0	0	425.754
43.5	0	0	-718.513750000029	0	0	426.734999999999
43.6	0	0	-675.79120000002	0	0	427.715999999999
43.7	0	0	-632.970550000013	0	0	428.697
43.8	0	0	-590.051800000019	0	0	429.677999999999
43.9	0	0	-547.034950000017	0	0	430.659
44	0	0	-503.920000000016	0	0	431.639999999999
44.1	0	0	-460.706950000016	0	0	432.620999999999
44.2	0	0	-417.395800000015	0	0	433.601999999999
44.3	0	0	-373.986550000018	0	0	434.582999999999
44.4	0	0	-330.479200000014	0	0	435.564
44.5	0	0	-286.873750000015	0	0	436.544999999999
44.6	0	0	-243.170200000011	0	0	437.526
44.7	0	0	-199.36855000001	0	0	438.506999999999
44.8	0	0	-155.468800000011	0	0	439.488
44.9	0	0	-111.470950000012	0	0	440.468999999999
45	0	0	-67.3750000000164	0	0	441.449999999999
45.1	0	0	-23.1809500000199	0	0	442.430999999999
45.1523640985735	0	0	1.72803993336856e-10	0	0	442.944691807006
